,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
15620," Frederikssundsvej 410, st. tv 2700 Brønshøj ",985000.0,2009-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/164055/26DCA895-A72C-44D7-94CE-5843CA68AC4B,https://www.boliga.dk//bbrinfo/26dca895-a72c-44d7-94ce-5843ca68ac4b,"(55.71610209, 12.46037722)","Frederikssundsvej 410, 1. th, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
15624, Havdrupvej 94 2700 Brønshøj ,2730000.0,2009-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/213323/97BF1F59-6F5A-4ECA-A9EF-44A3B564B979,https://www.boliga.dk//bbrinfo/97bf1f59-6f5a-4eca-a9ef-44a3b564b979,"(55.69642587, 12.48857567)","Havdrupvej 94, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,118, 2,118,Vandskyllende toilet i enheden,5, 2,-
15626, Skensvedvej 60 2700 Brønshøj ,1970000.0,2009-12-10, Handelstype Auktion,https://www.boliga.dk//salg/info/101/500934/196E55A9-1196-4A6E-9FFA-FE4A79C16E4C,https://www.boliga.dk//bbrinfo/196e55a9-1196-4a6e-9ffa-fe4a79c16e4c,"(55.70503366, 12.47743854)","Skensvedvej 60, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,208, 2,208,Vandskyllende toilet i enheden,7, 2,400 V el fra værk
15627, Skensvedvej 60 2700 Brønshøj ,2495000.0,2007-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/500934/196E55A9-1196-4A6E-9FFA-FE4A79C16E4C,https://www.boliga.dk//bbrinfo/196e55a9-1196-4a6e-9ffa-fe4a79c16e4c,"(55.70503366, 12.47743854)","Skensvedvej 60, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,208, 2,208,Vandskyllende toilet i enheden,7, 2,400 V el fra værk
15628, Risvangen 49 2700 Brønshøj ,2875000.0,2009-12-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/461181/4A564260-EFB7-4FD6-8117-ABB511D97B91,https://www.boliga.dk//bbrinfo/4a564260-efb7-4fd6-8117-abb511d97b91,"(55.7074304, 12.50248971)","Risvangen 49, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,86, 1,86,Vandskyllende toilet i enheden,3, 1,-
15630, Brunevang 22 2700 Brønshøj ,3650000.0,2009-12-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/75168/837E3BD9-DFFF-4F1E-BE88-9802C4EC504A,https://www.boliga.dk//bbrinfo/837e3bd9-dfff-4f1e-be88-9802c4ec504a,"(55.70983915, 12.45495108)","Brunevang 22, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,155, 2,155,Vandskyllende toilet i enheden,7, 2,400 V el fra værk
15631, Brunevang 22 2700 Brønshøj ,4250000.0,2008-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/75168/837E3BD9-DFFF-4F1E-BE88-9802C4EC504A,https://www.boliga.dk//bbrinfo/837e3bd9-dfff-4f1e-be88-9802c4ec504a,"(55.70983915, 12.45495108)","Brunevang 22, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,155, 2,155,Vandskyllende toilet i enheden,7, 2,400 V el fra værk
15642, Stenløsevej 104B 2700 Brønshøj ,2000000.0,2009-12-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/991237/031607A4-5A28-4E9A-A640-CA504E55C9DE,https://www.boliga.dk//bbrinfo/031607a4-5a28-4e9a-a640-ca504e55c9de,"(55.70918444, 12.4658197)","Stenløsevej 104B, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,101, 2,101,Vandskyllende toilet i enheden,6, 2,400 V el fra værk
15646," Brønshøjvej 15B, 2. th 2700 Brønshøj ",825000.0,2009-12-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/78701/28827F35-936B-426B-AC58-E7D2F582A07F,https://www.boliga.dk//bbrinfo/28827f35-936b-426b-ac58-e7d2f582a07f,"(55.70233905, 12.49846267)","Brønshøjvej 15B, 3., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
15650, Havrevej 32 2700 Brønshøj ,4050000.0,2009-12-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/214842/148AE97E-B344-4C3B-8E63-BCCD6B9620DC,https://www.boliga.dk//bbrinfo/148ae97e-b344-4c3b-8e63-bccd6b9620dc,"(55.70953919, 12.49788831)","Havrevej 32, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,105, 2,105,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
15652," Valløvej 4, st. tv 2700 Brønshøj ",919780.0,2009-12-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/817326/C6B51E97-A95F-40C5-B66F-7A79B5AE2B97,https://www.boliga.dk//bbrinfo/c6b51e97-a95f-40c5-b66f-7a79b5ae2b97,"(55.70251501, 12.49714472)","Valløvej 4, 3., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,100, 1,100,Vandskyllende toilet i enheden,4, 1,-
15653, Islevholm 5 2700 Brønshøj ,3110000.0,2009-12-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/266516/E8959E18-9A5D-450D-A6A4-E16E26FE950A,https://www.boliga.dk//bbrinfo/e8959e18-9a5d-450d-a6a4-e16e26fe950a,"(55.70849292, 12.4554252)","Islevholm 5, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,134, 1,134,Vandskyllende toilet i enheden,4, 2,-
15654, Hvedevej 26 2700 Brønshøj ,4475000.0,2009-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/247260/4EEFEBE9-AC94-4224-9B75-BEED486D609E,https://www.boliga.dk//bbrinfo/4eefebe9-ac94-4224-9b75-beed486d609e,"(55.70936842, 12.49648545)","Hvedevej 26, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,122, 1,122,Vandskyllende toilet i enheden,4, 1,400 V el fra værk
15657, Islevholm 7 2700 Brønshøj ,1800000.0,2009-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/266532/A8B2FD31-34B2-4827-B7E9-7EF9D2514904,https://www.boliga.dk//bbrinfo/a8b2fd31-34b2-4827-b7e9-7ef9d2514904,"(55.7086591, 12.45516581)","Islevholm 7, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,100, 1,100,Vandskyllende toilet i enheden,3, 1,-
15658, Sonnerupvej 42A 2700 Brønshøj ,1370000.0,2009-05-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/516466/BEFB2C7B-91E3-418E-A054-8870BC51AFBD,https://www.boliga.dk//bbrinfo/befb2c7b-91e3-418e-a054-8870bc51afbd,"(55.7036736, 12.4876245)","Sonnerupvej 42A, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,150, 2,150,Vandskyllende toilet i enheden,4, 3,-
15661," Solrødvej 41, 1. tv 2700 Brønshøj ",2125000.0,2009-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/978311/CF551AF1-6F99-4B72-912B-694A0AF07E08,https://www.boliga.dk//bbrinfo/cf551af1-6f99-4b72-912b-694a0af07e08,"(55.70209488, 12.47583088)","Solrødvej 41, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,146, 2,146,Vandskyllende toilet i enheden,5, 2,-
15665, Islevhusvej 57 2700 Brønshøj ,2250000.0,2009-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/267164/C46A62EF-18EE-42FF-B7BE-3942F14DB1F1,https://www.boliga.dk//bbrinfo/c46a62ef-18ee-42ff-b7be-3942f14db1f1,"(55.70874238, 12.46254487)","Islevhusvej 57, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,145, 2,145,Vandskyllende toilet i enheden,5, 2,-
15669, Højlandsvangen 55 2700 Brønshøj ,3525000.0,2009-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/257266/3EE6FAE2-7941-4387-A6CA-003583EBFD76,https://www.boliga.dk//bbrinfo/3ee6fae2-7941-4387-a6ca-003583ebfd76,"(55.70755027, 12.50331739)","Højlandsvangen 55, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,125, 3,125,Vandskyllende toilet i enheden,5, 2,-
15672, Håbets Allé 36 2700 Brønshøj ,2300000.0,2009-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/261735/F6683D60-28FB-4D61-8F2D-A93B053A41F8,https://www.boliga.dk//bbrinfo/f6683d60-28fb-4d61-8f2d-a93b053a41f8,"(55.70194395, 12.50330838)","Håbets Allé 36, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,166, 2,166,Vandskyllende toilet i enheden,6, 2,-
15673, Håbets Allé 36 2700 Brønshøj ,2300000.0,2009-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/261735/F6683D60-28FB-4D61-8F2D-A93B053A41F8,https://www.boliga.dk//bbrinfo/f6683d60-28fb-4d61-8f2d-a93b053a41f8,"(55.70194395, 12.50330838)","Håbets Allé 36, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,166, 2,166,Vandskyllende toilet i enheden,6, 2,-
15682, Gårdtoftevej 6 2700 Brønshøj ,1275000.0,2009-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/199983/7291C7D2-437C-43A4-981A-DC8A2403CBD4,https://www.boliga.dk//bbrinfo/7291c7d2-437c-43a4-981a-dc8a2403cbd4,"(55.71350745, 12.47468387)","Gårdtoftevej 6, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Dobbelthus,Badeværelse i enheden,55, 1,55,Vandskyllende toilet i enheden,2, 2,-
15683, Risbyholmvej 12 2700 Brønshøj ,2150000.0,2008-10-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/460894/F561B160-AA99-4F90-BAB5-83A829E25537,https://www.boliga.dk//bbrinfo/f561b160-aa99-4f90-bab5-83a829e25537,"(55.69550765, 12.49205157)","Risbyholmvej 12, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,123, 1,123,Vandskyllende toilet i enheden,6, 1,-
15684, Gislingevej 79 2700 Brønshøj ,2260000.0,2008-10-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/181006/69B4576C-056A-4BDD-988D-76924448C8E0,https://www.boliga.dk//bbrinfo/69b4576c-056a-4bdd-988d-76924448c8e0,"(55.70948938, 12.46745997)","Gislingevej 79, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,220, 2,220,Vandskyllende toilet i enheden,10, 2,400 V el fra værk
15685, Gislingevej 79 2700 Brønshøj ,2180000.0,2008-07-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/181006/69B4576C-056A-4BDD-988D-76924448C8E0,https://www.boliga.dk//bbrinfo/69b4576c-056a-4bdd-988d-76924448c8e0,"(55.70948938, 12.46745997)","Gislingevej 79, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,220, 2,220,Vandskyllende toilet i enheden,10, 2,400 V el fra værk
15688, Herfølgevej 10 2700 Brønshøj ,1987000.0,2008-09-30, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/101/221016/AA0AF724-7172-41BC-9B15-866F6A4C88AA,https://www.boliga.dk//bbrinfo/aa0af724-7172-41bc-9b15-866f6a4c88aa,"(55.70557348, 12.48382471)","Herfølgevej 10, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,93, 1,93,Vandskyllende toilet i enheden,4, 1,-
15693, Toften 23 2700 Brønshøj ,1251293.0,2008-05-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/574075/83A8AA09-8FCD-4AF3-BF25-1A8AEFD0B4EA,https://www.boliga.dk//bbrinfo/83a8aa09-8fcd-4af3-bf25-1a8aefd0b4ea,"(55.71269063, 12.47479301)","Toften 23, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Dobbelthus,Badeværelse i enheden,148, 2,148,Vandskyllende toilet i enheden,5, 2,400 V el fra værk
15698, Kildeløbet 21 2700 Brønshøj ,3200000.0,2008-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/299473/5A4054A7-BF39-479A-BE49-AB28457C4FEA,https://www.boliga.dk//bbrinfo/5a4054a7-bf39-479a-be49-ab28457c4fea,"(55.70370435, 12.461072)","Kildeløbet 21, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,105, 1,105,Vandskyllende toilet i enheden,4, 1,-
15701, Sparresholmvej 41 2700 Brønshøj ,3700000.0,2008-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/521796/93EA2EE7-2B4E-4BBF-A755-E5DEBA3B68B0,https://www.boliga.dk//bbrinfo/93ea2ee7-2b4e-4bbf-a755-e5deba3b68b0,"(55.70008841, 12.50079693)","Sparresholmvej 41, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,113, 1,113,Vandskyllende toilet i enheden,5, 2,-
15702, Sparresholmvej 41 2700 Brønshøj ,2160923.0,2007-04-01, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/101/521796/93EA2EE7-2B4E-4BBF-A755-E5DEBA3B68B0,https://www.boliga.dk//bbrinfo/93ea2ee7-2b4e-4bbf-a755-e5deba3b68b0,"(55.70008841, 12.50079693)","Sparresholmvej 41, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,113, 1,113,Vandskyllende toilet i enheden,5, 2,-
15703, Hf. Rosenvang 11 2700 Brønshøj ,1300000.0,2008-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/387283/9C9A67B5-3ED7-4E3B-A9D1-3B27A4DD6212,https://www.boliga.dk//bbrinfo/9c9a67b5-3ed7-4e3b-a9d1-3b27a4dd6212,"(55.7146059, 12.46741964)","Hf. Rosenvang 11, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
15705, Sonnerupvej 101 2700 Brønshøj ,3460000.0,2008-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/516970/C26D060B-DC67-40F8-8B4E-7406DEA10ED4,https://www.boliga.dk//bbrinfo/c26d060b-dc67-40f8-8b4e-7406dea10ed4,"(55.70877199, 12.48085756)","Sonnerupvej 101, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,160, 1,160,Vandskyllende toilet i enheden,4, 2,-
15708," Elmelundevej 20, 1. th 2700 Brønshøj ",1150000.0,2008-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/115658/475966E5-B9F5-4F9E-84C6-CAC3B952C45C,https://www.boliga.dk//bbrinfo/475966e5-b9f5-4f9e-84c6-cac3b952c45c,"(55.70275878, 12.49639664)","Elmelundevej 20, kl., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,63, 1,63,Vandskyllende toilet i enheden,2, 1,-
15713, Solrødvej 22 2700 Brønshøj ,2050000.0,2008-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/513556/F1970BD4-0673-4E83-BA63-D065B6AE2BDC,https://www.boliga.dk//bbrinfo/f1970bd4-0673-4e83-ba63-d065b6ae2bdc,"(55.7004078, 12.47769667)","Solrødvej 22, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,189, 2,189,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
15714, Tølløsevej 99 2700 Brønshøj ,3350000.0,2008-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/590070/CB76CE07-9B53-43D6-9DF7-B16419B14E03,https://www.boliga.dk//bbrinfo/cb76ce07-9b53-43d6-9df7-b16419b14e03,"(55.69911428, 12.4822673)","Tølløsevej 99, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,146, 2,146,Vandskyllende toilet i enheden,12, 3,-
15715, Hellestedvej 13 2700 Brønshøj ,3200000.0,2008-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/219755/8D9C77D4-7C72-4C5B-BF36-7CD931AD32E0,https://www.boliga.dk//bbrinfo/8d9c77d4-7c72-4c5b-bf36-7cd931ad32e0,"(55.7068137, 12.4794805)","Hellestedvej 13, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,81, 1,81,Vandskyllende toilet i enheden,4, 2,-
15720, Fuglsang Allé 128 2700 Brønshøj ,4650000.0,2008-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/169359/8FBA7625-6488-4F62-8D1D-6E75B0F319C3,https://www.boliga.dk//bbrinfo/8fba7625-6488-4f62-8d1d-6e75b0f319c3,"(55.69764852, 12.49125255)","Fuglsang Allé 128, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,133, 2,133,Vandskyllende toilet i enheden,5, 3,-
15722, Åvendingen 16A 2700 Brønshøj ,2950000.0,2008-09-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/689743/B92856DE-5744-4BAB-A303-F7B7C0A883CC,https://www.boliga.dk//bbrinfo/b92856de-5744-4bab-a303-f7b7c0a883cc,"(55.70258985, 12.46594505)","Åvendingen 16A, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,116, 1,116,Vandskyllende toilet i enheden,4, 1,-
15724, Højstrupvej 86A 2700 Brønshøj ,1700000.0,2008-09-05, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/259382/96ED6210-933C-414B-98E0-8A82ECD11AA2,https://www.boliga.dk//bbrinfo/96ed6210-933c-414b-98e0-8a82ecd11aa2,"(55.70122098, 12.48537289)","Højstrupvej 86A, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,80, 1,80,Vandskyllende toilet i enheden,3, 1,-
15726, Dyblandsvangen 5 2700 Brønshøj ,3350000.0,2008-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/107663/AF9E98D6-7A01-4A5B-B272-17E1C15B3044,https://www.boliga.dk//bbrinfo/af9e98d6-7a01-4a5b-b272-17e1c15b3044,"(55.7091288, 12.51059931)","Dyblandsvangen 5, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Dobbelthus,Badeværelse i enheden,122, 2,122,Vandskyllende toilet i enheden,5, 2,-
15730," Frederikssundsvej 206, 3. th 2700 Brønshøj ",1500000.0,2008-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/160211/8A332E05-B1E4-4683-8E53-F1D4E8FF7654,https://www.boliga.dk//bbrinfo/8a332e05-b1e4-4683-8e53-f1d4e8ff7654,"(55.70631655, 12.48944575)","Frederikssundsvej 206, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,83, 1,83,Vandskyllende toilet i enheden,3, 1,-
15732, Basnæsvej 15 2700 Brønshøj ,3275000.0,2008-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/39781/04D15373-09A1-45D5-8D83-FE7F71E659DE,https://www.boliga.dk//bbrinfo/04d15373-09a1-45d5-8d83-fe7f71e659de,"(55.69918218, 12.49532899)","Basnæsvej 15, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,101, 1,101,Vandskyllende toilet i enheden,4, 1,-
15733, Korsager Allé 52 2700 Brønshøj ,4375000.0,2008-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/316467/1A9BD5A0-F981-45A4-AAF1-A942152A58BE,https://www.boliga.dk//bbrinfo/1a9bd5a0-f981-45a4-aaf1-a942152a58be,"(55.70736404, 12.47120999)","Korsager Allé 52, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,150, 1,150,Vandskyllende toilet i enheden,4, 2,230 V el fra værk
15737, Hellestedvej 17 2700 Brønshøj ,1500000.0,2008-08-01, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/101/219801/A021ACF3-D0E2-4366-9BA7-407352F9A5DB,https://www.boliga.dk//bbrinfo/a021acf3-d0e2-4366-9ba7-407352f9a5db,"(55.70709412, 12.47932598)","Hellestedvej 17, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,131, 1,131,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
15738, Snertingevej 30 2700 Brønshøj ,2500000.0,2008-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/511510/2DE8BAE5-9F62-4D3E-A27D-50470A5BBB0A,https://www.boliga.dk//bbrinfo/2de8bae5-9f62-4d3e-a27d-50470a5bbb0a,"(55.7033687, 12.47133741)","Snertingevej 30, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,97, 1,97,Vandskyllende toilet i enheden,5, 1,-
15739, Byvangen 16 2700 Brønshøj ,1850000.0,2008-03-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/82911/211C8708-3A08-4EDF-AC60-178856333946,https://www.boliga.dk//bbrinfo/211c8708-3a08-4edf-ac60-178856333946,"(55.70833599, 12.50780286)","Byvangen 16, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,149, 1,149,Vandskyllende toilet i enheden,6, 2,230 V el fra værk
15744," Åfløjen 12, 2. th 2700 Brønshøj ",879786.0,2008-02-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/676587/7E7269DB-E042-40E0-8449-091CDF133EAA,https://www.boliga.dk//bbrinfo/7e7269db-e042-40e0-8449-091cdf133eaa,"(55.71464009, 12.46069331)","Åfløjen 12, 1. th, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,87, 1,87,Vandskyllende toilet i enheden,4, 1,-
15745," Åfløjen 12, 2. th 2700 Brønshøj ",730249.0,2007-04-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/676587/7E7269DB-E042-40E0-8449-091CDF133EAA,https://www.boliga.dk//bbrinfo/7e7269db-e042-40e0-8449-091cdf133eaa,"(55.71464009, 12.46069331)","Åfløjen 12, 1. th, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,87, 1,87,Vandskyllende toilet i enheden,4, 1,-
15748, Dalbyvej 1 2700 Brønshøj ,2200000.0,2008-08-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/509230/E025B201-0E3E-45B7-AEF5-170430DD1392,https://www.boliga.dk//bbrinfo/e025b201-0e3e-45b7-aef5-170430dd1392,"(55.69945137, 12.47148527)","Dalbyvej 1, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,120, 1,120,Vandskyllende toilet i enheden,3, 2,-
15749, Kongemarksvej 14 2700 Brønshøj ,2850000.0,2008-08-08, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/312267/F146AC92-822B-4014-A1CE-9C4052172A92,https://www.boliga.dk//bbrinfo/f146ac92-822b-4014-a1ce-9c4052172a92,"(55.71091012, 12.46343309)","Kongemarksvej 14, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,85, 1,85,Vandskyllende toilet i enheden,3, 2,-
15750, Dalbyvej 5 2700 Brønshøj ,3500000.0,2008-07-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/95355/12E3ACB9-AC91-433B-874D-EDD5B223082E,https://www.boliga.dk//bbrinfo/12e3acb9-ac91-433b-874d-edd5b223082e,"(55.69990348, 12.47123355)","Dalbyvej 5, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,112, 1,112,Vandskyllende toilet i enheden,5, 1,-
15754," Fjenneslevvej 24, 1. tv 2700 Brønshøj ",1100000.0,2008-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/140962/48620E27-D3B9-4DD5-8983-83F3A7D96F4D,https://www.boliga.dk//bbrinfo/48620e27-d3b9-4dd5-8983-83f3a7d96f4d,"(55.70388447, 12.49104402)","Fjenneslevvej 24, 1. th, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,58, 1,58,Vandskyllende toilet i enheden,2, 1,-
