,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
11157, Tobrukvej 13 2770 Kastrup ,1500000.0,2007-01-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/185/115453/83C329D9-8345-4BCA-862C-BB3E004DF7F8,https://www.boliga.dk//bbrinfo/83c329d9-8345-4bca-862c-bb3e004df7f8,"(55.59819695, 12.58032197)","Tobrukvej 13, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,122, 1,122,Vandskyllende toilet i enheden,4, 2,-
11159, Tranehusvej 7 2770 Kastrup ,1995000.0,2013-04-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/115844/00EBFF84-EE24-4655-B941-1288C7AC5049,https://www.boliga.dk//bbrinfo/00ebff84-ee24-4655-b941-1288c7ac5049,"(55.6151982, 12.62652595)","Tranehusvej 7, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,103, 1,103,Vandskyllende toilet i enheden,5, 1,400 V el fra værk
11160, Kongelundsvej 328 2770 Kastrup ,450000.0,2013-04-05, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/185/69982/091A0DBC-DBD8-4FA6-B68D-89D4EF63F478,https://www.boliga.dk//bbrinfo/091a0dbc-dbd8-4fa6-b68d-89d4ef63f478,"(55.61349329, 12.58464296)","Kongelundsvej 328, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,151, 1,151,Vandskyllende toilet i enheden,4, 2,-
11165, Klitrose Alle 16 2770 Kastrup ,3130000.0,2013-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/67823/9F5FA636-ACD1-4B43-BB86-D4F71233EBB3,https://www.boliga.dk//bbrinfo/9f5fa636-acd1-4b43-bb86-d4f71233ebb3,"(55.63707547, 12.62183068)","Klitrose Alle 16, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,125, 1,125,Vandskyllende toilet i enheden,3, 2,-
11166, Klitrose Alle 16 2770 Kastrup ,2700000.0,2009-09-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/67823/9F5FA636-ACD1-4B43-BB86-D4F71233EBB3,https://www.boliga.dk//bbrinfo/9f5fa636-acd1-4b43-bb86-d4f71233ebb3,"(55.63707547, 12.62183068)","Klitrose Alle 16, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,125, 1,125,Vandskyllende toilet i enheden,3, 2,-
11167, Poppelvang 10 2770 Kastrup ,2750000.0,2013-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/90493/CD123319-9C66-4BE2-B282-3188ABADC8CA,https://www.boliga.dk//bbrinfo/cd123319-9c66-4be2-b282-3188abadc8ca,"(55.63476551, 12.62146567)","Poppelvang 10, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,129, 2,129,Vandskyllende toilet i enheden,5, 2,-
11168, Snoghøj Alle 46 2770 Kastrup ,2000000.0,2013-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/105105/ACCE5F3C-6E17-4132-80FD-863766712BED,https://www.boliga.dk//bbrinfo/acce5f3c-6e17-4132-80fd-863766712bed,"(55.62127571, 12.61287036)","Snoghøj Alle 46, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,102, 1,102,Vandskyllende toilet i enheden,5, 1,-
11169, Nybøl Alle 40 2770 Kastrup ,2425000.0,2013-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/85155/12EB5D44-9434-4E68-A3CE-6CDC116CFF9B,https://www.boliga.dk//bbrinfo/12eb5d44-9434-4e68-a3ce-6cdc116cff9b,"(55.61445672, 12.58229319)","Nybøl Alle 40, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,107, 1,107,Vandskyllende toilet i enheden,4, 1,-
11170, Nybøl Alle 40 2770 Kastrup ,2167500.0,2008-09-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/185/85155/12EB5D44-9434-4E68-A3CE-6CDC116CFF9B,https://www.boliga.dk//bbrinfo/12eb5d44-9434-4e68-a3ce-6cdc116cff9b,"(55.61445672, 12.58229319)","Nybøl Alle 40, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,107, 1,107,Vandskyllende toilet i enheden,4, 1,-
11172," Listedvej 92, kl. 126 2770 Kastrup ",1275000.0,2013-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/147770/872BFC2A-5450-40C4-BC38-AF408EA24F64,https://www.boliga.dk//bbrinfo/872bfc2a-5450-40c4-bc38-af408ea24f64,"(55.63077655, 12.61522658)","Listedvej 92, 1. th, 2770 Kastrup",Sommer-/fritidsbolig,Ingen fast kogeinstallation,Anden enhed til fritidsformål,Hverken badeværelse eller adgang til badeværelse,25, 0,0,Intet vandskyllende toilet,1, 0,-
11173," Listedvej 92, kl. 126 2770 Kastrup ",0.0,2007-05-02, Handelstype Ukendt,https://www.boliga.dk//salg/info/185/147770/872BFC2A-5450-40C4-BC38-AF408EA24F64,https://www.boliga.dk//bbrinfo/872bfc2a-5450-40c4-bc38-af408ea24f64,"(55.63077655, 12.61522658)","Listedvej 92, 1. th, 2770 Kastrup",Sommer-/fritidsbolig,Ingen fast kogeinstallation,Anden enhed til fritidsformål,Hverken badeværelse eller adgang til badeværelse,25, 0,0,Intet vandskyllende toilet,1, 0,-
11176," Listedvej 92, kl. 139 2770 Kastrup ",1275000.0,2013-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/147789/B9319D71-6C3A-453A-B1C6-0BA7603C36F7,https://www.boliga.dk//bbrinfo/b9319d71-6c3a-453a-b1c6-0ba7603c36f7,"(55.63077655, 12.61522658)","Listedvej 92, 1. th, 2770 Kastrup",Sommer-/fritidsbolig,Ingen fast kogeinstallation,Anden enhed til fritidsformål,Hverken badeværelse eller adgang til badeværelse,8, 0,0,Intet vandskyllende toilet,1, 0,-
11177," Listedvej 92, kl. 139 2770 Kastrup ",0.0,2007-05-02, Handelstype Ukendt,https://www.boliga.dk//salg/info/185/147789/B9319D71-6C3A-453A-B1C6-0BA7603C36F7,https://www.boliga.dk//bbrinfo/b9319d71-6c3a-453a-b1c6-0ba7603c36f7,"(55.63077655, 12.61522658)","Listedvej 92, 1. th, 2770 Kastrup",Sommer-/fritidsbolig,Ingen fast kogeinstallation,Anden enhed til fritidsformål,Hverken badeværelse eller adgang til badeværelse,8, 0,0,Intet vandskyllende toilet,1, 0,-
11180," Listedvej 92, st. tv 2770 Kastrup ",1275000.0,2013-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/134342/77467602-8B4F-4404-8B2F-9CDCA4CF0347,https://www.boliga.dk//bbrinfo/77467602-8b4f-4404-8b2f-9cdca4cf0347,"(55.63077655, 12.61522658)","Listedvej 92, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
11181," Listedvej 92, st. tv 2770 Kastrup ",1600000.0,2007-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/134342/77467602-8B4F-4404-8B2F-9CDCA4CF0347,https://www.boliga.dk//bbrinfo/77467602-8b4f-4404-8b2f-9cdca4cf0347,"(55.63077655, 12.61522658)","Listedvej 92, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,2, 1,-
11184, Pilegård Alle 13 2770 Kastrup ,2650000.0,2013-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/89843/42F2C968-2DDA-47DF-8CCA-E7643D74B44F,https://www.boliga.dk//bbrinfo/42f2c968-2dda-47df-8cca-e7643d74b44f,"(55.61648377, 12.58857586)","Pilegård Alle 13, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,226, 2,226,Vandskyllende toilet i enheden,7, 2,-
11187, Ved Stationen 22 2770 Kastrup ,2550000.0,2013-03-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156751/4F76AFCB-B9CF-4B83-8FCC-B6E1EEDBF478,https://www.boliga.dk//bbrinfo/4f76afcb-b9cf-4b83-8fcc-b6e1eedbf478,"(55.63481735, 12.64466297)","Ved Stationen 22, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,111, 1,111,Vandskyllende toilet i enheden,4, 1,-
11188, Gambiavej 15 2770 Kastrup ,2275000.0,2013-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/28585/410D1980-5C0E-478A-902B-F0278D607866,https://www.boliga.dk//bbrinfo/410d1980-5c0e-478a-902b-f0278d607866,"(55.60615996, 12.58587159)","Gambiavej 15, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,173, 2,173,Vandskyllende toilet i enheden,5, 2,-
11190," Ved Stationen 20, 1. th 2770 Kastrup ",2650000.0,2013-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156761/7ADF4F56-89C9-4E55-B980-F5F2C09AB80F,https://www.boliga.dk//bbrinfo/7adf4f56-89c9-4e55-b980-f5f2c09ab80f,"(55.63483809, 12.64473643)","Ved Stationen 20, kl., 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,108, 1,108,Vandskyllende toilet i enheden,4, 1,-
11191, Tobrukvej 26 2770 Kastrup ,1107709.0,2013-08-01, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/185/115607/656F7893-2BE9-4EBD-ABBD-0AB23A09606B,https://www.boliga.dk//bbrinfo/656f7893-2be9-4ebd-abbd-0ab23a09606b,"(55.59804365, 12.57749042)","Tobrukvej 26, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,117, 2,117,Vandskyllende toilet i enheden,5, 2,-
11193, Ryumgårdvej 5 2770 Kastrup ,1920000.0,2013-08-01, Handelstype Auktion,https://www.boliga.dk//salg/info/185/96459/A9EA6691-1CA0-47F3-BC10-E30B673A2C65,https://www.boliga.dk//bbrinfo/a9ea6691-1ca0-47f3-bc10-e30b673a2c65,"(55.61492457, 12.59722856)","Ryumgårdvej 5, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,167, 2,167,Vandskyllende toilet i enheden,4, 2,-
11195," Maglebo 10, 1. tv 2770 Kastrup ",1495000.0,2013-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/78159/64BADBD8-5961-4579-B846-A2A3CD6E8BB4,https://www.boliga.dk//bbrinfo/64badbd8-5961-4579-b846-a2a3cd6e8bb4,"(55.62604237, 12.62621434)","Maglebo 10, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,76, 1,76,Vandskyllende toilet i enheden,2, 1,-
11198, Bygrænsen 56 2770 Kastrup ,800000.0,2013-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/9114/F5CAD349-E765-4CA2-920B-41D4091C4045,https://www.boliga.dk//bbrinfo/f5cad349-e765-4ca2-920b-41d4091c4045,"(55.63826073, 12.59602264)","Bygrænsen 56, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,4, 1,-
11199," Ved Stationen 42, 3. th 2770 Kastrup ",2445000.0,2013-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156775/07C42F2E-C3AE-4058-8578-13D0C9A9B168,https://www.boliga.dk//bbrinfo/07c42f2e-c3ae-4058-8578-13d0c9a9b168,"(55.63477304, 12.64352227)","Ved Stationen 42, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,100, 1,100,Vandskyllende toilet i enheden,3, 1,-
11200," Englandsvej 272, 3. th 2770 Kastrup ",2335000.0,2013-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156340/EE849E54-962C-46BE-A9F7-9F2BDAFCC307,https://www.boliga.dk//bbrinfo/ee849e54-962c-46be-a9f7-9f2bdafcc307,"(55.63410727, 12.60050276)","Englandsvej 272, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,90, 1,90,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
11201," Englandsvej 272, 3. th 2770 Kastrup ",2500000.0,2010-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156340/EE849E54-962C-46BE-A9F7-9F2BDAFCC307,https://www.boliga.dk//bbrinfo/ee849e54-962c-46be-a9f7-9f2bdafcc307,"(55.63410727, 12.60050276)","Englandsvej 272, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,90, 1,90,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
11203, Restrupvej 24 2770 Kastrup ,2100000.0,2013-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/93603/DF93AA90-480E-4741-92AC-1194137A4BE3,https://www.boliga.dk//bbrinfo/df93aa90-480e-4741-92ac-1194137a4be3,"(55.60951637, 12.58057795)","Restrupvej 24, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,138, 2,138,Vandskyllende toilet i enheden,6, 2,-
11204, Bigumvej 3 2770 Kastrup ,3050000.0,2013-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/146626/A815B57C-B8F4-4FB3-9DE8-48C5B1CE0AF1,https://www.boliga.dk//bbrinfo/a815b57c-b8f4-4fb3-9de8-48c5b1ce0af1,"(55.61122764, 12.59923929)","Bigumvej 3, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,140, 2,140,Vandskyllende toilet i enheden,6, 2,400 V el fra værk
11206," Spicas Alle 19, 1 2770 Kastrup ",1600000.0,2012-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/106438/C37D5DF6-F458-4923-B8B4-649955969EB4,https://www.boliga.dk//bbrinfo/c37d5df6-f458-4923-b8b4-649955969eb4,"(55.62794557, 12.62025298)","Spicas Alle 19, 1., 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,191, 1,191,Vandskyllende toilet i enheden,6, 1,-
11211," Maglebo 7, 1. tv 2770 Kastrup ",1875000.0,2012-10-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/77802/BBB999F9-5444-4130-9708-D73FB57F457C,https://www.boliga.dk//bbrinfo/bbb999f9-5444-4130-9708-d73fb57f457c,"(55.62633686, 12.62547269)","Maglebo 7, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,106, 1,106,Vandskyllende toilet i enheden,5, 1,-
11212," Maglebo 7, 1. tv 2770 Kastrup ",1002834.0,2011-08-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/185/77802/BBB999F9-5444-4130-9708-D73FB57F457C,https://www.boliga.dk//bbrinfo/bbb999f9-5444-4130-9708-d73fb57f457c,"(55.62633686, 12.62547269)","Maglebo 7, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,106, 1,106,Vandskyllende toilet i enheden,5, 1,-
11213, Glamsbjergvej 23 2770 Kastrup ,1970000.0,2012-10-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/30601/AE01FA31-8472-474B-9875-FE40A96D1155,https://www.boliga.dk//bbrinfo/ae01fa31-8472-474b-9875-fe40a96d1155,"(55.63525219, 12.5961276)","Glamsbjergvej 23, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,179, 2,179,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
11214, Feldborgvej 16 2770 Kastrup ,2250000.0,2012-10-08, Handelstype Auktion,https://www.boliga.dk//salg/info/185/24938/6E0D8B20-89FA-469D-87B9-BD22FA0DB38A,https://www.boliga.dk//bbrinfo/6e0d8b20-89fa-469d-87b9-bd22fa0db38a,"(55.62151131, 12.62198495)","Feldborgvej 16, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,96, 1,96,Vandskyllende toilet i enheden,4, 1,230 V el fra værk
11216, Højskole Alle 45 2770 Kastrup ,2150000.0,2012-10-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/55523/4F167896-694C-481E-8C2C-AAC468172D56,https://www.boliga.dk//bbrinfo/4f167896-694c-481e-8c2c-aac468172d56,"(55.61891412, 12.61859604)","Højskole Alle 45, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,167, 1,167,Vandskyllende toilet i enheden,6, 1,-
11217, Liberiavej 16 2770 Kastrup ,2495000.0,2012-10-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/73947/2F36DDB6-04CE-4FED-89C8-EAA07304EF48,https://www.boliga.dk//bbrinfo/2f36ddb6-04ce-4fed-89c8-eaa07304ef48,"(55.59683108, 12.5790701)","Liberiavej 16, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,106, 1,106,Vandskyllende toilet i enheden,4, 1,-
11218, Ved Stationen 26 2770 Kastrup ,2625000.0,2012-10-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156753/DDFA4F0F-8FD4-4684-831F-FE8C86F7C1D8,https://www.boliga.dk//bbrinfo/ddfa4f0f-8fd4-4684-831f-fe8c86f7c1d8,"(55.63479104, 12.64439871)","Ved Stationen 26, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,111, 1,111,Vandskyllende toilet i enheden,4, 1,-
11219," Ved Stationen 42, 3. tv 2770 Kastrup ",2345000.0,2012-10-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156774/590F1920-27F4-42BA-B737-FF6430F0A106,https://www.boliga.dk//bbrinfo/590f1920-27f4-42ba-b737-ff6430f0a106,"(55.63477304, 12.64352227)","Ved Stationen 42, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,100, 1,100,Vandskyllende toilet i enheden,3, 1,-
11220," Ved Stationen 34, 2. tv 2770 Kastrup ",2860000.0,2012-10-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156769/3BF84B9D-0C3B-4F75-8F1B-2D7586AC98B4,https://www.boliga.dk//bbrinfo/3bf84b9d-0c3b-4f75-8f1b-2d7586ac98b4,"(55.63477619, 12.64396051)","Ved Stationen 34, 1. mf, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,117, 1,117,Vandskyllende toilet i enheden,4, 1,-
11221, Tømmerupvang 30 2770 Kastrup ,2600000.0,2012-10-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/141195/94A7D56B-5442-43BE-B97C-CE1E67FF3F60,https://www.boliga.dk//bbrinfo/94a7d56b-5442-43be-b97c-ce1e67ff3f60,"(55.60708784, 12.58973655)","Tømmerupvang 30, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,115, 1,115,Vandskyllende toilet i enheden,4, 1,-
11222, Ved Stationen 38 2770 Kastrup ,2650000.0,2012-10-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156757/66B2FA5D-4B54-4EF1-9B5E-82AC92779961,https://www.boliga.dk//bbrinfo/66b2fa5d-4b54-4ef1-9b5e-82ac92779961,"(55.63472295, 12.64380057)","Ved Stationen 38, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,117, 1,117,Vandskyllende toilet i enheden,4, 1,-
11223, Vonsildvej 4 2770 Kastrup ,1950000.0,2012-10-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/128032/94972550-8C0A-45CF-B3BF-634CC8F02DF7,https://www.boliga.dk//bbrinfo/94972550-8c0a-45cf-b3bf-634cc8f02df7,"(55.6153008, 12.593619)","Vonsildvej 4, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,117, 2,117,Vandskyllende toilet i enheden,4, 2,-
11224," Amager Landevej 84, st. tv 2770 Kastrup ",850000.0,2012-10-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/113310/DD0D244F-3130-4901-8717-5096D6EAE999,https://www.boliga.dk//bbrinfo/dd0d244f-3130-4901-8717-5096d6eae999,"(55.63321102, 12.62043229)","Amager Landevej 84, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,59, 1,59,Vandskyllende toilet i enheden,2, 1,-
11225," Amager Landevej 84, st. tv 2770 Kastrup ",775000.0,2012-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/113310/DD0D244F-3130-4901-8717-5096D6EAE999,https://www.boliga.dk//bbrinfo/dd0d244f-3130-4901-8717-5096d6eae999,"(55.63321102, 12.62043229)","Amager Landevej 84, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,59, 1,59,Vandskyllende toilet i enheden,2, 1,-
11229," Englandsvej 272, st. th 2770 Kastrup ",2125000.0,2012-10-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156333/AE6CA066-D8E8-4C4C-8C1E-31F418A7081E,https://www.boliga.dk//bbrinfo/ae6ca066-d8e8-4c4c-8c1e-31f418a7081e,"(55.63410727, 12.60050276)","Englandsvej 272, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,86, 1,86,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
11231, Cypres Alle 37 2770 Kastrup ,4500000.0,2012-09-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/17567/B57F268E-F006-4298-93FB-7DF89FDC802C,https://www.boliga.dk//bbrinfo/b57f268e-f006-4298-93fb-7df89fdc802c,"(55.63978174, 12.62676997)","Cypres Alle 37, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,208, 3,208,Vandskyllende toilet i enheden,8, 3,400 V el fra værk
11235, Vorgodvej 5 2770 Kastrup ,2451000.0,2012-09-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/128245/1163F85E-669C-4E3E-AB68-4F981A06D0CB,https://www.boliga.dk//bbrinfo/1163f85e-669c-4e3e-ab68-4f981a06d0cb,"(55.61074239, 12.59098631)","Vorgodvej 5, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,113, 1,113,Vandskyllende toilet i enheden,3, 1,-
11238," Konvalvej 21, st. th 2770 Kastrup ",1595000.0,2012-09-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/135152/5FCA7E3E-7CF8-42ED-AEE2-200FBBFE6AB8,https://www.boliga.dk//bbrinfo/5fca7e3e-7cf8-42ed-aee2-200fbbfe6ab8,"(55.6347397, 12.62623637)","Konvalvej 21, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,99, 1,99,Vandskyllende toilet i enheden,4, 1,-
11239," Ved Stationen 20, 1. tv 2770 Kastrup ",2625000.0,2012-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156760/6B935E4E-7869-45B7-A228-FB7FA7DEF3AC,https://www.boliga.dk//bbrinfo/6b935e4e-7869-45b7-a228-fb7fa7def3ac,"(55.63483809, 12.64473643)","Ved Stationen 20, kl., 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,111, 1,111,Vandskyllende toilet i enheden,4, 1,-
11240," Englandsvej 270, 2. tv 2770 Kastrup ",2075000.0,2012-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156345/1459BAA4-B26A-4706-AEF9-CF18D1547AE8,https://www.boliga.dk//bbrinfo/1459baa4-b26a-4706-aef9-cf18d1547ae8,"(55.6342701, 12.6004759)","Englandsvej 270, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,80, 1,80,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
11243," Engmarken 15, 1. tv 2770 Kastrup ",840000.0,2012-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/24237/EEED7116-645E-4950-AAA1-D6209AD08AE9,https://www.boliga.dk//bbrinfo/eeed7116-645e-4950-aaa1-d6209ad08ae9,"(55.63784819, 12.64607851)","Engmarken 15, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Hverken badeværelse eller adgang til badeværelse,58, 0,58,Vandskyllende toilet i enheden,2, 1,-
