,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
2758, Degnetoften 19 2765 Smørum ,2350000.0,2014-10-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/88/DECB9C38-A30A-4E50-BBC6-B98045E0282B,https://www.boliga.dk//bbrinfo/decb9c38-a30a-4e50-bbc6-b98045e0282b,"(55.71374795, 12.30675443)","Degnetoften 19, Ledøje, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,159, 1,159,Vandskyllende toilet i enheden,6, 2,-
2759," Blommevangen 8, st. mf 2765 Smørum ",1445000.0,2019-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2788/732CF251-D6AC-4379-BA1D-4B4AD4FDB33C,https://www.boliga.dk//bbrinfo/732cf251-d6ac-4379-ba1d-4b4ad4fdb33c,"(55.74180279, 12.31423996)","Blommevangen 8, 1. mf, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
2760," Blommevangen 8, st. mf 2765 Smørum ",1065000.0,2013-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2788/732CF251-D6AC-4379-BA1D-4B4AD4FDB33C,https://www.boliga.dk//bbrinfo/732cf251-d6ac-4379-ba1d-4b4ad4fdb33c,"(55.74180279, 12.31423996)","Blommevangen 8, 1. mf, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
2761," Blommevangen 8, st. mf 2765 Smørum ",1425000.0,2007-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2788/732CF251-D6AC-4379-BA1D-4B4AD4FDB33C,https://www.boliga.dk//bbrinfo/732cf251-d6ac-4379-ba1d-4b4ad4fdb33c,"(55.74180279, 12.31423996)","Blommevangen 8, 1. mf, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
2766, Kærlodden 91 2760 Måløv ,3270000.0,2019-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/124062/15A23F33-7BD8-4250-977A-AD07ABA709EA,https://www.boliga.dk//bbrinfo/15a23f33-7bd8-4250-977a-ad07aba709ea,"(55.7515372, 12.32652132)","Kærlodden 91, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,112, 1,112,Vandskyllende toilet i enheden,4, 1,400 V el fra værk
2768, Kongeskrænten 39 2765 Smørum ,4100000.0,2019-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/16152/E2F0D731-4B2A-4199-B39E-5E9E6D10BA30,https://www.boliga.dk//bbrinfo/e2f0d731-4b2a-4199-b39e-5e9e6d10ba30,"(55.74642483, 12.28604765)","Kongeskrænten 39, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,134, 2,134,Vandskyllende toilet i enheden,5, 2,-
2769, Råbroparken 23 2765 Smørum ,4940000.0,2019-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/3387/9C8D2063-4430-4402-9AC4-B61C420A7829,https://www.boliga.dk//bbrinfo/9c8d2063-4430-4402-9ac4-b61c420a7829,"(55.73489066, 12.28993045)","Råbroparken 23, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,156, 2,156,Vandskyllende toilet i enheden,5, 2,400 V el fra værk
2771, Bakkevej 1 2765 Smørum ,2100000.0,2019-02-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/240/509/6BA56472-0F96-4DBC-9F6D-3F8E1E4D9A31,https://www.boliga.dk//bbrinfo/6ba56472-0f96-4dbc-9f6d-3f8e1e4d9a31,"(55.74977207, 12.30742963)","Bakkevej 1, Smørumvang, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,192, 2,192,Vandskyllende toilet i enheden,5, 2,230 V el fra værk
2772, Bakkevej 1 2765 Smørum ,5250000.0,2018-09-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/509/6BA56472-0F96-4DBC-9F6D-3F8E1E4D9A31,https://www.boliga.dk//bbrinfo/6ba56472-0f96-4dbc-9f6d-3f8e1e4d9a31,"(55.74977207, 12.30742963)","Bakkevej 1, Smørumvang, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,192, 2,192,Vandskyllende toilet i enheden,5, 2,230 V el fra værk
2773, Bakkevej 1 2765 Smørum ,1350000.0,2009-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/509/6BA56472-0F96-4DBC-9F6D-3F8E1E4D9A31,https://www.boliga.dk//bbrinfo/6ba56472-0f96-4dbc-9f6d-3f8e1e4d9a31,"(55.74977207, 12.30742963)","Bakkevej 1, Smørumvang, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,192, 2,192,Vandskyllende toilet i enheden,5, 2,230 V el fra værk
2774, Rugvej 6 2765 Smørum ,2890000.0,2019-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/1384/445B90F5-864C-4548-A262-FB2AE4C48673,https://www.boliga.dk//bbrinfo/445b90f5-864c-4548-a262-fb2ae4c48673,"(55.74777443, 12.31107411)","Rugvej 6, Smørumvang, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,174, 1,174,Vandskyllende toilet i enheden,4, 1,-
2775, Rugvej 6 2765 Smørum ,1780000.0,2009-07-01, Handelstype Auktion,https://www.boliga.dk//salg/info/240/1384/445B90F5-864C-4548-A262-FB2AE4C48673,https://www.boliga.dk//bbrinfo/445b90f5-864c-4548-a262-fb2ae4c48673,"(55.74777443, 12.31107411)","Rugvej 6, Smørumvang, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,174, 1,174,Vandskyllende toilet i enheden,4, 1,-
2777, Kærlodden 59 2760 Måløv ,2133000.0,2019-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/123880/7A94CECA-E07E-470E-B75E-6CE794C64A96,https://www.boliga.dk//bbrinfo/7a94ceca-e07e-470e-b75e-6ce794c64a96,"(55.75304599, 12.32752541)","Kærlodden 59, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,100, 1,100,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
2778, Kærlodden 59 2760 Måløv ,2375000.0,2008-04-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/123880/7A94CECA-E07E-470E-B75E-6CE794C64A96,https://www.boliga.dk//bbrinfo/7a94ceca-e07e-470e-b75e-6ce794c64a96,"(55.75304599, 12.32752541)","Kærlodden 59, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,100, 1,100,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
2779, Kærlodden 59 2760 Måløv ,2375000.0,2008-04-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/123880/7A94CECA-E07E-470E-B75E-6CE794C64A96,https://www.boliga.dk//bbrinfo/7a94ceca-e07e-470e-b75e-6ce794c64a96,"(55.75304599, 12.32752541)","Kærlodden 59, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,100, 1,100,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
2780, Kongeskrænten 31 2765 Smørum ,3950000.0,2019-05-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/16426/C63EFCFC-E280-4D6C-81D8-D09DD37B87D0,https://www.boliga.dk//bbrinfo/c63efcfc-e280-4d6c-81d8-d09dd37b87d0,"(55.74619084, 12.28627789)","Kongeskrænten 31, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,126, 2,126,Vandskyllende toilet i enheden,5, 2,-
2781, Kongeskrænten 33 2765 Smørum ,3995000.0,2019-05-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/16137/4398A640-4AA2-4DAE-8D20-36C308E148D3,https://www.boliga.dk//bbrinfo/4398a640-4aa2-4dae-8d20-36c308e148d3,"(55.74624986, 12.286236)","Kongeskrænten 33, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,130, 2,130,Vandskyllende toilet i enheden,5, 2,-
2782, Vaseholmen 20 2760 Måløv ,3675000.0,2019-05-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/146597/5C4222EB-B7F9-45B5-90D0-50D43E2D5FC4,https://www.boliga.dk//bbrinfo/5c4222eb-b7f9-45b5-90d0-50d43e2d5fc4,"(55.74479713, 12.31639251)","Vaseholmen 20, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,134, 2,134,Vandskyllende toilet i enheden,5, 2,400 V el fra værk
2783, Vaseholmen 20 2760 Måløv ,3000000.0,2013-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/146597/5C4222EB-B7F9-45B5-90D0-50D43E2D5FC4,https://www.boliga.dk//bbrinfo/5c4222eb-b7f9-45b5-90d0-50d43e2d5fc4,"(55.74479713, 12.31639251)","Vaseholmen 20, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,134, 2,134,Vandskyllende toilet i enheden,5, 2,400 V el fra værk
2786, Odderbjergvej 1 2765 Smørum ,2800000.0,2019-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/1318/09A40DF4-B02E-46E7-9C87-595040DEE39B,https://www.boliga.dk//bbrinfo/09a40df4-b02e-46e7-9c87-595040dee39b,"(55.7356716, 12.27128474)","Odderbjergvej 1, Smørumovre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,197, 1,197,Vandskyllende toilet i enheden,7, 2,-
2787, Æblevangen 76 2765 Smørum ,1515000.0,2019-04-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/240/2661/3159F1EE-28D5-41DE-A2F1-126105C5963C,https://www.boliga.dk//bbrinfo/3159f1ee-28d5-41de-a2f1-126105c5963c,"(55.7422731, 12.31028488)","Æblevangen 76, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,150, 2,150,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
2788, Æblevangen 76 2765 Smørum ,2550000.0,2014-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2661/3159F1EE-28D5-41DE-A2F1-126105C5963C,https://www.boliga.dk//bbrinfo/3159f1ee-28d5-41de-a2f1-126105c5963c,"(55.7422731, 12.31028488)","Æblevangen 76, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,150, 2,150,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
2789," Måløv Hovedgade 56, 1. tv 2760 Måløv ",1245000.0,2019-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/80103/A421F111-22DB-4D52-B724-0DD464C631EF,https://www.boliga.dk//bbrinfo/a421f111-22db-4d52-b724-0dd464c631ef,"(55.74922282, 12.31976041)","Måløv Hovedgade 56, 1. th, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,57, 1,57,Vandskyllende toilet i enheden,2, 1,-
2790," Måløv Hovedgade 56, 1. tv 2760 Måløv ",750000.0,2014-05-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/151/80103/A421F111-22DB-4D52-B724-0DD464C631EF,https://www.boliga.dk//bbrinfo/a421f111-22db-4d52-b724-0dd464c631ef,"(55.74922282, 12.31976041)","Måløv Hovedgade 56, 1. th, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,57, 1,57,Vandskyllende toilet i enheden,2, 1,-
2791," Måløv Hovedgade 56, 1. tv 2760 Måløv ",750000.0,2010-11-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/80103/A421F111-22DB-4D52-B724-0DD464C631EF,https://www.boliga.dk//bbrinfo/a421f111-22db-4d52-b724-0dd464c631ef,"(55.74922282, 12.31976041)","Måløv Hovedgade 56, 1. th, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,57, 1,57,Vandskyllende toilet i enheden,2, 1,-
2794, Kongeskrænten 53 2765 Smørum ,3995000.0,2019-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/16240/BC52D1D2-DF0C-4F2B-9F5B-911201A1708E,https://www.boliga.dk//bbrinfo/bc52d1d2-df0c-4f2b-9f5b-911201a1708e,"(55.74695275, 12.28579304)","Kongeskrænten 53, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,132, 1,132,Vandskyllende toilet i enheden,5, 2,-
2795, Nybølle Gadekærsvej 6 2765 Smørum ,2800000.0,2019-05-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2059/C5765DEA-664C-483A-9C97-9EBBD64B0A25,https://www.boliga.dk//bbrinfo/c5765dea-664c-483a-9c97-9ebbd64b0a25,"(55.70793178, 12.26732246)","Nybølle Gadekærsvej 6, Nybølle, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,145, 1,145,Vandskyllende toilet i enheden,5, 1,400 V el fra værk
2796, Nybølle Gadekærsvej 6 2765 Smørum ,3562500.0,2008-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2059/C5765DEA-664C-483A-9C97-9EBBD64B0A25,https://www.boliga.dk//bbrinfo/c5765dea-664c-483a-9c97-9ebbd64b0a25,"(55.70793178, 12.26732246)","Nybølle Gadekærsvej 6, Nybølle, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,145, 1,145,Vandskyllende toilet i enheden,5, 1,400 V el fra værk
2802, Kirsebærvangen 16 2765 Smørum ,2550000.0,2019-05-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2101/8568FD4B-F1AF-44CB-8CA8-2CBE6F5A08CC,https://www.boliga.dk//bbrinfo/8568fd4b-f1af-44cb-8ca8-2cbe6f5a08cc,"(55.74027648, 12.31345163)","Kirsebærvangen 16, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,106, 1,106,Vandskyllende toilet i enheden,4, 2,-
2803, Latyrushaven 49 2765 Smørum ,2450000.0,2019-05-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/1125/56746760-FEF8-4033-A02B-42E7DD3D0B1B,https://www.boliga.dk//bbrinfo/56746760-fef8-4033-a02b-42e7dd3d0b1b,"(55.73541971, 12.30736513)","Latyrushaven 49, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,109, 1,109,Vandskyllende toilet i enheden,4, 2,-
2804, Latyrushaven 49 2765 Smørum ,0.0,2013-12-03, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/240/1125/56746760-FEF8-4033-A02B-42E7DD3D0B1B,https://www.boliga.dk//bbrinfo/56746760-fef8-4033-a02b-42e7dd3d0b1b,"(55.73541971, 12.30736513)","Latyrushaven 49, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,109, 1,109,Vandskyllende toilet i enheden,4, 2,-
2806, Brydegårdsvej 38 2760 Måløv ,3400000.0,2019-05-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/73433/EDEB708F-7605-4910-BF65-64F9DA3FD24C,https://www.boliga.dk//bbrinfo/edeb708f-7605-4910-bf65-64f9da3fd24c,"(55.75622329, 12.31851273)","Brydegårdsvej 38, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,117, 1,117,Vandskyllende toilet i enheden,4, 1,400 V el fra værk
2807, Lundevej 5 2765 Smørum ,2045000.0,2019-05-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/1161/A298616D-2575-4B5A-9C13-CEBC5D0C8B33,https://www.boliga.dk//bbrinfo/a298616d-2575-4b5a-9c13-cebc5d0c8b33,"(55.72864064, 12.23633393)","Lundevej 5, Hove, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,119, 1,119,Vandskyllende toilet i enheden,4, 2,-
2809, Rørkær 40 2765 Smørum ,4350000.0,2019-05-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/1462/EDB944DC-C428-4C7A-A0B7-AB9F7EFADDD8,https://www.boliga.dk//bbrinfo/edb944dc-c428-4c7a-a0b7-ab9f7efaddd8,"(55.73402783, 12.29524855)","Rørkær 40, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,157, 1,157,Vandskyllende toilet i enheden,5, 2,-
2810, Rørkær 40 2765 Smørum ,2950000.0,2015-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/1462/EDB944DC-C428-4C7A-A0B7-AB9F7EFADDD8,https://www.boliga.dk//bbrinfo/edb944dc-c428-4c7a-a0b7-ab9f7efaddd8,"(55.73402783, 12.29524855)","Rørkær 40, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,157, 1,157,Vandskyllende toilet i enheden,5, 2,-
2811, Jordbærvangen 30 2765 Smørum ,3425000.0,2019-05-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/972/0D274BF2-5CAD-4EA2-B79A-0947CD73BA0B,https://www.boliga.dk//bbrinfo/0d274bf2-5cad-4ea2-b79a-0947cd73ba0b,"(55.74564692, 12.3074257)","Jordbærvangen 30, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,136, 1,136,Vandskyllende toilet i enheden,5, 2,-
2813, Kratlodden 25 2760 Måløv ,4150000.0,2019-04-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/121586/3CC64043-52D5-4B36-826D-7E825C965AA3,https://www.boliga.dk//bbrinfo/3cc64043-52d5-4b36-826d-7e825c965aa3,"(55.75285208, 12.32398996)","Kratlodden 25, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,137, 2,137,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
2816, Liljehaven 15 2765 Smørum ,3300000.0,2019-04-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2407/EBC6D7A6-DCAB-422F-9BD0-15819E36F41B,https://www.boliga.dk//bbrinfo/ebc6d7a6-dcab-422f-9bd0-15819e36f41b,"(55.74345352, 12.29489564)","Liljehaven 15, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,146, 2,146,Vandskyllende toilet i enheden,5, 2,-
2817, Liljehaven 15 2765 Smørum ,2000000.0,2010-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2407/EBC6D7A6-DCAB-422F-9BD0-15819E36F41B,https://www.boliga.dk//bbrinfo/ebc6d7a6-dcab-422f-9bd0-15819e36f41b,"(55.74345352, 12.29489564)","Liljehaven 15, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,146, 2,146,Vandskyllende toilet i enheden,5, 2,-
2818, Gryti 5 2765 Smørum ,2240000.0,2019-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/16328/D6BE582E-E63D-4AAF-BDD5-3DF3684AA300,https://www.boliga.dk//bbrinfo/d6be582e-e63d-4aaf-bdd5-3df3684aa300,"(55.73448683, 12.28551767)","Gryti 5, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,170, 2,170,Vandskyllende toilet i enheden,6, 2,-
2819, Bakketoften 14B 2760 Måløv ,2500000.0,2019-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/72240/50B0FFC1-DFDE-4F95-9800-F9D8EBD7D33D,https://www.boliga.dk//bbrinfo/50b0ffc1-dfde-4f95-9800-f9d8ebd7d33d,"(55.75764761, 12.32241257)","Bakketoften 14B, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,175, 2,175,Vandskyllende toilet i enheden,5, 2,-
2820, Sølodden 31 2760 Måløv ,3550000.0,2019-09-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/151/141463/594670AB-9C1D-4A11-ACAD-22898E896B85,https://www.boliga.dk//bbrinfo/594670ab-9c1d-4a11-acad-22898e896b85,"(55.75377475, 12.33149506)","Sølodden 31, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,121, 2,121,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
2822, Råbrovej 74 2765 Smørum ,1695000.0,2019-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/15868/4377229D-5ED8-46DA-A4B1-DE6C0B7BC268,https://www.boliga.dk//bbrinfo/4377229d-5ed8-46da-a4b1-de6c0b7bc268,"(55.71151677, 12.29740183)","Råbrovej 74, Ledøje, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,58, 1,58,Vandskyllende toilet i enheden,2, 1,230 V el fra værk
2823, Råbrovej 74 2765 Smørum ,911000.0,2011-10-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/15868/4377229D-5ED8-46DA-A4B1-DE6C0B7BC268,https://www.boliga.dk//bbrinfo/4377229d-5ed8-46da-a4b1-de6c0b7bc268,"(55.71151677, 12.29740183)","Råbrovej 74, Ledøje, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,58, 1,58,Vandskyllende toilet i enheden,2, 1,230 V el fra værk
2824, Latyrushaven 30 2765 Smørum ,2495000.0,2019-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/1106/9EBF833C-5A32-4A18-85AF-1DE4E14CEE59,https://www.boliga.dk//bbrinfo/9ebf833c-5a32-4a18-85af-1de4e14cee59,"(55.73544157, 12.30529845)","Latyrushaven 30, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,106, 1,106,Vandskyllende toilet i enheden,4, 2,-
2825," Pærevangen 21, 1. th 2765 Smørum ",2020000.0,2019-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2979/D051431F-D271-4577-8F7C-116FAE8244FD,https://www.boliga.dk//bbrinfo/d051431f-d271-4577-8f7c-116fae8244fd,"(55.74399332, 12.31432302)","Pærevangen 21, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,95, 1,95,Vandskyllende toilet i enheden,4, 1,400 V el fra værk
2826," Søndergårds Allé 55, 3. th 2760 Måløv ",2550000.0,2019-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/149743/2D9B8FA7-A33B-4969-8567-F6FABAE23B9F,https://www.boliga.dk//bbrinfo/2d9b8fa7-a33b-4969-8567-f6fabae23b9f,"(55.74715368, 12.31662019)","Søndergårds Allé 55, 1. th, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,82, 1,82,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
2827," Søndergårds Allé 55, 3. th 2760 Måløv ",1419800.0,2010-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/149743/2D9B8FA7-A33B-4969-8567-F6FABAE23B9F,https://www.boliga.dk//bbrinfo/2d9b8fa7-a33b-4969-8567-f6fabae23b9f,"(55.74715368, 12.31662019)","Søndergårds Allé 55, 1. th, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,82, 1,82,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
2828," Søndergårds Allé 55, 3. th 2760 Måløv ",1419800.0,2010-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/149743/2D9B8FA7-A33B-4969-8567-F6FABAE23B9F,https://www.boliga.dk//bbrinfo/2d9b8fa7-a33b-4969-8567-f6fabae23b9f,"(55.74715368, 12.31662019)","Søndergårds Allé 55, 1. th, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,82, 1,82,Vandskyllende toilet i enheden,2, 1,400 V el fra værk
